PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-south-1;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-south-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-south-1;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-south-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-1;2026-05-11 11:38:15.308145;11.10-e;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (e) Use of secure, computer-generated, time-stamped audit trails to independently record the date and time of operator entries and actions that create, modify, or delete electronic records. Record changes shall not obscure previously recorded information. Such audit trail documentation shall be retained for a period at least as long as that required for the subject electronic records and shall be available for agency review and copying.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-1;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-1;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-2;2026-05-11 11:38:15.308145;11.10-e;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (e) Use of secure, computer-generated, time-stamped audit trails to independently record the date and time of operator entries and actions that create, modify, or delete electronic records. Record changes shall not obscure previously recorded information. Such audit trail documentation shall be retained for a period at least as long as that required for the subject electronic records and shall be available for agency review and copying.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-2:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-2;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-2:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ap-southeast-2;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ap-southeast-2:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;11.10-e;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (e) Use of secure, computer-generated, time-stamped audit trails to independently record the date and time of operator entries and actions that create, modify, or delete electronic records. Record changes shall not obscure previously recorded information. Such audit trail documentation shall be retained for a period at least as long as that required for the subject electronic records and shall be available for agency review and copying.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ca-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ca-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:ca-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;11.10-e;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (e) Use of secure, computer-generated, time-stamped audit trails to independently record the date and time of operator entries and actions that create, modify, or delete electronic records. Record changes shall not obscure previously recorded information. Such audit trail documentation shall be retained for a period at least as long as that required for the subject electronic records and shall be available for agency review and copying.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-central-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;11.10-e;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (e) Use of secure, computer-generated, time-stamped audit trails to independently record the date and time of operator entries and actions that create, modify, or delete electronic records. Record changes shall not obscure previously recorded information. Such audit trail documentation shall be retained for a period at least as long as that required for the subject electronic records and shall be available for agency review and copying.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-north-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;11.10-k;Persons who use closed systems to create, modify, maintain, or transmit electronic records shall employ procedures and controls designed to ensure the authenticity, integrity, and, when appropriate, the confidentiality of electronic records, and to ensure that the signer cannot readily repudiate the signed record as not genuine. Such procedures and controls shall include the following: (k) Use of appropriate controls over systems documentation including: (1) Adequate controls over the distribution of, access to, and use of documentation for system operation and maintenance. (2) Revision and change control procedures to maintain an audit trail that documents time-sequenced development and modification of systems documentation.;11.10 Controls for closed systems;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-north-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
aws;GxP refers to the regulations and guidelines that are applicable to life sciences organizations that make food and medical products. Medical products that fall under this include medicines, medical devices, and medical software applications. The overall intent of GxP requirements is to ensure that food and medical products are safe for consumers. It's also to ensure the integrity of data that's used to make product-related safety decisions.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;11.300-d;Persons who use electronic signatures based upon use of identification codes in combination with passwords shall employ controls to ensure their security and integrity. Such controls shall include: (d) Use of transaction safeguards to prevent unauthorized use of passwords and/or identification codes, and to detect and report in an immediate and urgent manner any attempts at their unauthorized use to the system security unit, and, as appropriate, to organizational management.;11.300 Controls for identification codes/passwords;;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:eu-north-1:936102779352:trail;cloudtrail_multi_region_enabled;False;936102779352;GxP-21-CFR-Part-11;GxP (Good Practices) 21 CFR Part 11;
